survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alive,alone
0,3,female,-0.10133993241760961,1,0,-0.3551146047741951,C,Third,woman,False,Cherbourg,no,False
1,3,male,0.20688282362045216,0,0,-0.48664993466069395,S,Third,man,True,Southampton,yes,True
1,2,female,-0.3325069994461559,1,1,-0.0422126047899606,S,Second,woman,False,Southampton,yes,False
1,1,female,0.7462726466870603,1,1,1.5862158383870948,C,First,woman,False,Cherbourg,yes,False
0,2,male,1.902107981829792,0,0,-0.12274485029315124,S,Second,man,True,Southampton,no,True
0,1,male,0.5151055796585139,0,0,0.16163464163999072,C,First,man,True,Cherbourg,no,True
0,3,male,-0.10133993241760961,0,0,-0.4707951488272534,C,Third,man,True,Cherbourg,no,True
1,1,female,-0.871896822512764,0,2,0.9573938925183935,S,First,woman,False,Southampton,yes,False
0,2,male,1.3627181587631838,0,0,-0.34420852542692554,S,Second,man,True,Southampton,no,True
1,1,male,2.3644421158868845,1,1,0.9483340148992845,C,First,man,True,Cherbourg,yes,False
0,3,male,-0.5636740664747023,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
0,3,male,0.4380498906489985,0,0,-0.5027563837613321,S,Third,man,True,Southampton,no,True
1,1,female,1.747996603810761,1,0,0.9295438287172524,C,First,woman,False,Cherbourg,yes,False
0,3,male,1.3627181587631838,0,0,-0.5002397510893574,S,Third,man,True,Southampton,no,True
0,3,female,-0.10133993241760961,0,2,-0.49017322040145855,Q,Third,woman,False,Queenstown,no,False
0,2,male,0.5921612686680294,1,0,-0.12274485029315124,S,Second,man,True,Southampton,no,False
0,3,male,0.5151055796585139,1,1,-0.15999101383837694,S,Third,man,True,Southampton,no,False
1,2,female,-0.10133993241760961,0,0,0.01818657933743239,S,Second,woman,False,Southampton,yes,True
0,3,male,1.5168295367822147,0,0,-0.6462044460638905,S,Third,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.5007430776237524,C,Third,man,True,Cherbourg,no,True
1,1,male,1.5168295367822147,1,0,0.4999546316111698,C,First,man,True,Cherbourg,yes,False
1,2,female,-0.4095626884556714,2,1,-0.10261178891735358,S,Second,woman,False,Southampton,yes,False
0,3,male,-0.10133993241760961,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,1,male,-0.10133993241760961,0,0,0.20743735626993037,S,First,man,True,Southampton,no,True
0,3,male,1.1315510917346374,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
1,1,male,0.4380498906489985,0,0,-0.11167166653646252,C,First,man,True,Cherbourg,yes,True
0,3,male,0.5151055796585139,1,0,-0.3331353416702368,S,Third,man,True,Southampton,no,False
0,3,male,0.052771445601421274,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
1,1,male,-0.17839562142712506,0,0,-0.032146074102061765,S,First,man,True,Southampton,yes,True
1,2,female,-0.5636740664747023,1,2,0.1909121394926757,C,Second,woman,False,Cherbourg,yes,False
1,1,female,0.8233283356965757,0,0,2.443465485319458,S,First,woman,False,Southampton,yes,True
0,3,female,0.7462726466870603,1,5,-0.016542951535818605,S,Third,woman,False,Southampton,no,False
0,3,male,-0.10133993241760961,0,0,-0.5042663633645169,S,Third,man,True,Southampton,no,True
1,3,female,-0.10133993241760961,1,0,-0.33414199473902667,Q,Third,woman,False,Queenstown,yes,False
0,3,male,-0.10133993241760961,0,0,-0.49017322040145855,Q,Third,man,True,Queenstown,no,True
0,3,male,0.4380498906489985,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
1,2,female,-0.4095626884556714,1,2,0.6624445433629575,S,Second,woman,False,Southampton,yes,False
0,3,male,0.36099420163948304,1,1,-0.3562883622524042,S,Third,man,True,Southampton,no,False
0,3,female,-0.2554513104366405,1,0,-0.3220621579135481,S,Third,woman,False,Southampton,no,False
1,2,female,-1.9506764686459803,2,1,0.13898494759221836,S,Second,child,False,Southampton,yes,False
0,2,male,-0.2554513104366405,0,0,-0.434807301618015,S,Second,man,True,Southampton,no,True
0,3,male,-0.17839562142712506,1,0,-0.3551971503258359,C,Third,man,True,Cherbourg,no,False
1,1,male,0.9774397137156066,1,0,0.41187248809205507,S,First,man,True,Southampton,yes,False
1,3,male,-0.7177854444937332,1,1,-0.3292758338044964,C,Third,man,True,Cherbourg,yes,False
0,3,male,-0.6407297554842177,0,0,-0.4880753554061005,S,Third,man,True,Southampton,no,True
0,3,male,-0.6407297554842177,0,0,-0.3220621579135481,S,Third,man,True,Southampton,no,True
0,1,male,2.4414978048964002,0,0,0.004512204050990585,S,First,man,True,Southampton,no,True
0,2,male,2.133275048858338,0,0,-0.3975611380727893,Q,Second,man,True,Queenstown,no,True
1,1,female,-0.6407297554842177,0,0,0.9233347925889563,S,First,woman,False,Southampton,yes,True
0,3,male,-0.2554513104366405,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.4905094425264344,Q,Third,man,True,Queenstown,no,True
1,1,male,3.905555896077194,0,0,-0.0422126047899606,S,First,man,True,Southampton,yes,True
0,3,male,1.6709409148012455,0,0,-0.5041818045067386,S,Third,man,True,Southampton,no,True
1,1,male,0.20688282362045216,0,0,-0.032146074102061765,C,First,man,True,Cherbourg,yes,True
0,1,male,-0.10133993241760961,0,0,-0.6462044460638905,S,First,man,True,Southampton,no,True
0,3,female,-1.565398023598403,3,2,-0.08449203367913571,S,Third,child,False,Southampton,no,False
1,2,female,-0.10133993241760961,0,0,-0.38447464817852084,S,Second,woman,False,Southampton,yes,True
0,3,male,0.20688282362045216,0,0,-0.48664993466069395,S,Third,man,True,Southampton,no,True
0,2,male,0.12982713461093673,1,1,-0.11771158494920184,S,Second,man,True,Southampton,no,False
0,3,female,0.9003840247060911,0,5,0.15282642728807924,S,Third,woman,False,Southampton,no,False
0,3,male,-0.10133993241760961,1,0,-0.3220621579135481,S,Third,man,True,Southampton,no,False
0,3,male,-0.7177854444937332,0,0,-0.4880753554061005,S,Third,man,True,Southampton,no,True
1,1,female,-0.4095626884556714,0,0,0.7490167072788875,C,First,woman,False,Cherbourg,yes,True
0,3,female,-2.104787846665011,3,2,-0.08449203367913571,S,Third,child,False,Southampton,no,False
1,3,male,-0.10133993241760961,0,0,0.4912289628108992,S,Third,man,True,Southampton,yes,True
1,3,female,-2.2011074579269057,2,1,-0.25847591017036636,C,Third,child,False,Cherbourg,yes,False
1,1,male,1.4397738477726993,1,0,0.8985892468519636,C,First,man,True,Cherbourg,yes,False
0,3,male,-0.7948411335032486,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
1,1,male,2.0562193598488228,0,0,0.06851923277692655,C,First,man,True,Cherbourg,yes,True
0,3,male,-0.10133993241760961,0,0,-0.4941998326766181,S,Third,man,True,Southampton,no,True
1,3,female,-0.4866183774651868,0,0,-0.4941998326766181,S,Third,woman,False,Southampton,yes,True
0,3,male,-0.10133993241760961,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
1,2,female,-0.871896822512764,0,1,-0.18314403442054422,S,Second,woman,False,Southampton,yes,False
0,3,male,-0.6407297554842177,0,0,-0.47641629956337606,S,Third,man,True,Southampton,no,True
1,3,female,-0.10133993241760961,0,0,-0.4885786819404954,Q,Third,woman,False,Queenstown,yes,True
0,3,female,-0.871896822512764,0,0,-0.5103062817772562,Q,Third,woman,False,Queenstown,no,True
0,2,male,-0.4095626884556714,2,0,0.8335755650572377,S,Second,man,True,Southampton,no,False
0,3,male,-0.10133993241760961,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,3,female,0.20688282362045216,1,1,-0.33414199473902667,Q,Third,woman,False,Queenstown,no,False
0,2,male,-0.4866183774651868,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
0,1,male,2.210330737867854,0,2,1.6343680812795898,C,First,man,True,Cherbourg,no,False
1,1,male,1.5938852257917302,2,0,2.044579206811467,S,First,man,True,Southampton,yes,False
0,3,male,0.8233283356965757,0,0,-0.5007430776237524,C,Third,man,True,Cherbourg,no,True
0,1,male,1.3627181587631838,0,0,-0.1310497381106678,S,First,man,True,Southampton,no,True
0,3,male,0.5151055796585139,0,0,-0.49529104460318635,S,Third,man,True,Southampton,no,True
1,3,male,-0.7177854444937332,1,0,-0.48664993466069395,S,Third,man,True,Southampton,yes,False
0,2,male,0.20688282362045216,2,0,0.8335755650572377,S,Second,man,True,Southampton,no,False
0,2,male,-0.3325069994461559,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.48966989386706367,S,Third,man,True,Southampton,no,True
0,3,male,1.054495402725122,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
1,1,female,-0.10133993241760961,1,0,0.40071474547758795,S,First,woman,False,Southampton,yes,False
1,2,female,0.8233283356965757,1,1,0.13898494759221836,S,Second,woman,False,Southampton,yes,False
0,1,male,0.12982713461093673,1,0,0.40071474547758795,S,First,man,True,Southampton,no,False
0,2,male,3.1349990059820394,0,0,-0.434807301618015,S,Second,man,True,Southampton,no,True
1,2,male,0.12982713461093673,0,0,-0.38447464817852084,S,Second,man,True,Southampton,yes,True
0,2,male,-0.10133993241760961,0,0,-0.6462044460638905,S,Second,man,True,Southampton,no,True
0,3,male,-0.871896822512764,0,0,-0.48966989386706367,S,Third,man,True,Southampton,no,True
0,3,male,-0.3710348439509137,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
1,3,female,-0.871896822512764,0,0,-0.4480608959217026,S,Third,woman,False,Southampton,yes,True
0,3,female,1.054495402725122,1,6,0.29803613246101984,S,Third,woman,False,Southampton,no,False
1,1,male,0.5151055796585139,0,1,9.668550782149426,C,First,man,True,Cherbourg,yes,False
0,3,female,-0.10133993241760961,0,0,-0.482371659118337,Q,Third,woman,False,Queenstown,no,True
1,1,male,-0.17839562142712506,0,0,0.8985892468519636,C,First,man,True,Cherbourg,yes,True
0,3,male,-0.7177854444937332,0,0,-0.460476954872157,S,Third,man,True,Southampton,no,True
0,3,male,-1.1801195785508258,5,2,0.29803613246101984,S,Third,child,False,Southampton,no,False
0,2,male,2.3644421158868845,1,1,0.13898494759221836,S,Second,man,True,Southampton,no,False
0,2,male,-0.3325069994461559,1,2,0.1909121394926757,C,Second,man,True,Cherbourg,no,False
0,3,male,-1.1801195785508258,4,1,0.15282642728807924,S,Third,child,False,Southampton,no,False
0,3,male,-0.7948411335032486,0,0,-0.4414351054229276,S,Third,man,True,Southampton,no,True
0,3,male,-0.871896822512764,0,0,-0.489251126190447,S,Third,man,True,Southampton,no,True
1,1,female,-1.1030638895413103,0,1,3.608666412443748,S,First,child,False,Southampton,yes,False
1,1,male,0.12982713461093673,1,0,0.5013800523565762,S,First,man,True,Southampton,yes,False
1,3,female,-1.9506764686459803,0,1,-0.376085201503226,C,Third,child,False,Cherbourg,yes,False
1,3,male,-0.10133993241760961,0,0,0.4912289628108992,S,Third,man,True,Southampton,yes,True
0,3,male,-0.3325069994461559,0,0,-0.5007430776237524,C,Third,man,True,Cherbourg,no,True
0,1,male,2.3644421158868845,0,0,-0.11167166653646252,S,First,man,True,Southampton,no,True
0,2,male,1.747996603810761,0,0,-0.374408117490622,S,Second,man,True,Southampton,no,True
0,3,male,1.1315510917346374,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
1,3,female,-0.10133993241760961,0,0,-0.4905094425264344,Q,Third,woman,False,Queenstown,yes,True
0,1,male,1.5168295367822147,1,1,1.5862158383870948,C,First,man,True,Cherbourg,no,False
0,3,male,0.9774397137156066,0,0,-0.4921865265390384,S,Third,man,True,Southampton,no,True
1,1,female,-0.871896822512764,1,0,3.9345703434644728,C,First,woman,False,Cherbourg,yes,False
1,1,male,0.4380498906489985,0,0,-0.1169565951476094,S,First,man,True,Southampton,yes,True
0,3,female,-0.871896822512764,0,1,-0.3551971503258359,C,Third,woman,False,Cherbourg,no,False
0,3,male,-0.3325069994461559,0,0,-0.49034032481087764,Q,Third,man,True,Queenstown,no,True
0,3,male,-0.2554513104366405,1,0,-0.4880753554061005,S,Third,man,True,Southampton,no,False
0,2,male,0.7462726466870603,0,0,-0.12274485029315124,S,Second,man,True,Southampton,no,True
1,2,female,1.208606780744153,0,0,-0.374408117490622,S,Second,woman,False,Southampton,yes,True
1,1,male,0.9774397137156066,0,0,-0.1169565951476094,S,First,man,True,Southampton,yes,True
1,1,female,-0.5636740664747023,0,0,2.404961005438245,S,First,woman,False,Southampton,yes,True
1,3,male,-0.10133993241760961,1,1,-0.33925981894075447,C,Third,man,True,Cherbourg,yes,False
1,1,female,-0.4095626884556714,0,0,0.3504666508958721,C,First,woman,False,Cherbourg,yes,True
0,1,male,-0.10133993241760961,0,0,-0.11167166653646252,S,First,man,True,Southampton,no,True
1,1,male,1.4397738477726993,1,0,0.40071474547758795,S,First,man,True,Southampton,yes,False
0,3,male,-0.024284243408094167,0,0,-0.4552765851187885,S,Third,man,True,Southampton,no,True
0,2,male,1.747996603810761,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
0,3,male,-0.7948411335032486,0,0,-0.4921865265390384,S,Third,man,True,Southampton,no,True
1,1,female,0.6692169576775449,0,0,3.9345703434644728,C,First,woman,False,Cherbourg,yes,True
1,2,female,-0.17839562142712506,0,0,-0.434807301618015,S,Second,woman,False,Southampton,yes,True
0,3,male,-0.10133993241760961,0,0,-0.33414199473902667,Q,Third,man,True,Queenstown,no,True
0,3,male,0.2839385126299676,0,0,-0.48966989386706367,S,Third,man,True,Southampton,no,True
1,2,female,-1.7965650906269495,0,1,0.01818657933743239,S,Second,child,False,Southampton,yes,False
0,3,male,-0.9489525115222794,1,0,-0.5041818045067386,S,Third,man,True,Southampton,no,False
0,2,male,0.36099420163948304,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
0,2,male,1.5938852257917302,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
1,1,male,-0.17839562142712506,1,0,0.4228611129909654,S,First,man,True,Southampton,yes,False
0,3,male,-0.7177854444937332,0,0,-0.4718018018960432,S,Third,man,True,Southampton,no,True
1,2,female,0.052771445601421274,3,0,-0.22341015717213955,S,Second,woman,False,Southampton,yes,False
1,3,female,-0.10133993241760961,0,0,-0.49042488366865605,Q,Third,woman,False,Queenstown,yes,True
0,2,male,-0.3325069994461559,1,0,-0.12274485029315124,S,Second,man,True,Southampton,no,False
0,3,female,-0.3325069994461559,1,0,-0.48664993466069395,S,Third,woman,False,Southampton,no,False
1,1,female,-0.024284243408094167,0,0,3.608666412443748,S,First,woman,False,Southampton,yes,True
0,3,male,-1.4112866455793722,0,0,-0.26795455546609187,C,Third,child,False,Cherbourg,no,True
0,2,male,-0.10133993241760961,0,0,-0.6462044460638905,S,Second,man,True,Southampton,no,True
0,2,male,-0.4866183774651868,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
0,2,male,-0.4866183774651868,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
0,3,male,-0.0628120879128519,0,0,-0.3220621579135481,S,Third,man,True,Southampton,no,True
0,3,female,1.4397738477726993,1,3,0.045869538729154176,S,Third,woman,False,Southampton,no,False
1,1,male,0.4380498906489985,0,0,9.668550782149426,C,First,man,True,Cherbourg,yes,True
0,3,male,-0.10133993241760961,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
1,1,male,-0.10133993241760961,0,0,-0.0422126047899606,S,First,man,True,Southampton,yes,True
0,1,male,0.5151055796585139,1,0,0.941287443417755,S,First,man,True,Southampton,no,False
1,1,female,-0.6407297554842177,2,2,4.636207532411021,C,First,woman,False,Cherbourg,yes,False
0,3,male,-0.4095626884556714,1,0,-0.3220621579135481,S,Third,man,True,Southampton,no,False
1,3,male,0.12982713461093673,0,0,-0.48664993466069395,S,Third,man,True,Southampton,yes,True
0,1,male,3.1349990059820394,1,1,0.7832429116177435,S,First,man,True,Southampton,no,False
0,3,male,-1.026008200531795,1,1,-0.2385099532039878,S,Third,man,True,Southampton,no,False
1,2,female,0.052771445601421274,0,0,-0.38447464817852084,S,Second,woman,False,Southampton,yes,True
0,1,male,-0.7948411335032486,1,0,0.4228611129909654,S,First,man,True,Southampton,no,False
0,3,male,0.12982713461093673,0,0,-0.49017322040145855,Q,Third,man,True,Queenstown,no,True
1,2,female,-1.9506764686459803,1,1,-0.18314403442054422,S,Second,child,False,Southampton,yes,False
1,3,male,-1.7965650906269495,0,1,-0.3950445054008146,S,Third,child,False,Southampton,yes,False
0,3,male,0.2839385126299676,0,0,-0.4549403629938127,S,Third,man,True,Southampton,no,True
0,3,male,-0.4866183774651868,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
1,2,female,1.4397738477726993,1,2,0.6624445433629575,S,Second,woman,False,Southampton,yes,False
1,2,male,-2.2072719130476663,1,1,-0.35427505611482435,S,Second,child,False,Southampton,yes,False
0,3,male,-0.10133993241760961,0,0,-0.489251126190447,S,Third,man,True,Southampton,no,True
0,2,male,-0.871896822512764,0,0,-0.41467424024221733,S,Second,man,True,Southampton,no,True
0,3,male,0.36099420163948304,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
1,1,female,0.2839385126299676,0,0,1.0953053629426073,S,First,woman,False,Southampton,yes,True
0,3,male,-0.10133993241760961,0,0,-0.35427505611482435,S,Third,man,True,Southampton,no,True
0,3,male,0.9003840247060911,0,0,-0.5027563837613321,S,Third,man,True,Southampton,no,True
1,3,male,-0.7177854444937332,0,0,-0.500658518765974,C,Third,man,True,Cherbourg,yes,True
1,1,female,0.5151055796585139,1,2,1.769762919031829,S,First,woman,False,Southampton,yes,False
0,3,male,-1.026008200531795,0,0,-0.48966989386706367,S,Third,man,True,Southampton,no,True
1,1,female,1.6709409148012455,1,0,0.9233347925889563,S,First,woman,False,Southampton,yes,False
0,1,male,-0.10133993241760961,0,0,0.151064784417697,C,First,man,True,Cherbourg,no,True
0,3,female,0.091299290106179,0,0,-0.49017322040145855,Q,Third,woman,False,Queenstown,no,True
0,3,male,-0.10133993241760961,1,0,-0.15999101383837694,Q,Third,man,True,Queenstown,no,False
0,3,male,0.20688282362045216,0,0,-0.47784172030878247,S,Third,man,True,Southampton,no,True
0,3,male,-0.4095626884556714,0,0,-0.4549403629938127,S,Third,man,True,Southampton,no,True
0,3,male,1.4397738477726993,0,0,-0.4880753554061005,S,Third,man,True,Southampton,no,True
0,2,female,2.133275048858338,0,0,-0.434807301618015,S,Second,woman,False,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.5007430776237524,C,Third,man,True,Cherbourg,no,True
1,2,female,1.902107981829792,1,3,-0.18314403442054422,S,Second,woman,False,Southampton,yes,False
0,3,male,-0.871896822512764,0,0,-0.49017322040145855,S,Third,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.49017322040145855,Q,Third,man,True,Queenstown,no,True
1,3,female,-1.8736207796364648,0,0,-0.3950445054008146,S,Third,child,False,Southampton,yes,True
0,3,male,-0.10133993241760961,0,0,-0.49042488366865605,Q,Third,man,True,Queenstown,no,True
1,1,female,1.054495402725122,0,1,3.608666412443748,S,First,woman,False,Southampton,yes,False
1,3,female,-1.2571752675603414,0,0,-0.500658518765974,C,Third,child,False,Cherbourg,yes,True
1,1,female,-0.9489525115222794,1,0,0.5013800523565762,S,First,woman,False,Southampton,yes,False
0,1,male,-0.024284243408094167,0,0,-0.0422126047899606,S,First,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,1,2,-0.1740841568014353,S,Third,man,True,Southampton,no,False
0,3,male,-0.3325069994461559,0,0,-0.5042663633645169,S,Third,man,True,Southampton,no,True
0,3,male,-0.3325069994461559,0,0,-0.5002397510893574,S,Third,man,True,Southampton,no,True
1,3,female,-0.871896822512764,0,0,-0.49529104460318635,S,Third,woman,False,Southampton,yes,True
0,3,male,-1.6424537126079184,4,1,-0.05982903349378355,Q,Third,child,False,Queenstown,no,False
1,3,male,-2.1818435356745267,1,2,-0.2319667082568536,S,Third,child,False,Southampton,yes,False
0,1,male,1.2856624697536683,0,0,0.9483340148992845,C,First,man,True,Cherbourg,no,True
0,3,male,-0.10133993241760961,0,0,-0.49017322040145855,Q,Third,man,True,Queenstown,no,True
0,2,male,-1.026008200531795,0,0,-0.12274485029315124,S,Second,man,True,Southampton,no,True
0,3,female,-0.10133993241760961,8,2,0.7540499726228369,S,Third,woman,False,Southampton,no,False
0,1,male,-0.10133993241760961,0,0,-0.028204020684680614,C,First,man,True,Cherbourg,no,True
0,3,male,-0.3325069994461559,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,2,male,0.7462726466870603,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
1,1,female,1.5168295367822147,0,0,-0.12417027103855768,S,First,woman,False,Southampton,yes,True
1,3,female,0.12982713461093673,0,0,-0.4713830342194266,S,Third,woman,False,Southampton,yes,True
0,3,male,0.052771445601421274,0,0,-0.500658518765974,C,Third,man,True,Cherbourg,no,True
0,3,female,0.052771445601421274,1,1,-0.15999101383837694,S,Third,woman,False,Southampton,no,False
0,2,male,0.36099420163948304,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
1,2,female,0.12982713461093673,1,1,-0.11771158494920184,S,Second,woman,False,Southampton,yes,False
1,1,male,-1.4112866455793722,1,2,1.769762919031829,S,First,child,False,Southampton,yes,False
1,3,male,-2.2265358353000453,0,1,-0.4747372022446345,C,Third,child,False,Cherbourg,yes,False
1,3,male,-0.17839562142712506,0,0,-0.5057763429677017,S,Third,man,True,Southampton,yes,True
0,3,male,0.12982713461093673,0,0,-0.48966989386706367,S,Third,man,True,Southampton,no,True
0,1,male,0.7462726466870603,0,0,-0.6462044460638905,S,First,man,True,Southampton,no,True
0,3,female,-0.871896822512764,0,0,-0.48966989386706367,S,Third,woman,False,Southampton,no,True
0,2,male,0.7462726466870603,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
1,1,female,0.2839385126299676,1,0,0.4228611129909654,S,First,woman,False,Southampton,yes,False
0,3,male,-0.2554513104366405,0,0,-0.4874049244622864,S,Third,man,True,Southampton,no,True
0,3,male,0.7462726466870603,0,0,-0.15999101383837694,S,Third,man,True,Southampton,no,True
0,2,male,0.4380498906489985,0,0,-0.434807301618015,S,Second,man,True,Southampton,no,True
0,3,female,-1.7965650906269495,4,2,-0.016542951535818605,S,Third,child,False,Southampton,no,False
0,3,male,0.091299290106179,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
0,1,male,-0.10133993241760961,0,0,-0.6462044460638905,S,First,man,True,Southampton,no,True
0,3,female,-0.4866183774651868,0,0,-0.48664993466069395,S,Third,woman,False,Southampton,no,True
0,2,male,0.12982713461093673,1,1,0.09880338369840133,C,Second,man,True,Cherbourg,no,False
0,3,male,1.054495402725122,0,0,-0.5163462001899956,S,Third,man,True,Southampton,no,True
0,3,male,-1.4883423345888875,3,2,-0.08449203367913571,S,Third,child,False,Southampton,no,False
1,1,female,1.747996603810761,1,1,1.236236792573191,S,First,woman,False,Southampton,yes,False
1,3,male,-0.17839562142712506,0,0,-0.4718018018960432,S,Third,man,True,Southampton,yes,True
0,1,male,0.6692169576775449,0,0,-0.6462044460638905,S,First,man,True,Southampton,no,True
1,3,female,-0.17839562142712506,0,1,-0.3950445054008146,S,Third,woman,False,Southampton,yes,False
0,3,male,-2.104787846665011,4,1,0.15282642728807924,S,Third,child,False,Southampton,no,False
0,3,male,-0.10133993241760961,0,0,-0.5062796695020967,Q,Third,man,True,Queenstown,no,True
0,3,male,-0.10133993241760961,0,0,0.4912289628108992,S,Third,man,True,Southampton,no,True
1,2,male,-2.1818435356745267,0,2,0.09880338369840133,C,Second,child,False,Cherbourg,yes,False
1,3,male,-0.10133993241760961,0,0,-0.49017322040145855,Q,Third,man,True,Queenstown,yes,True
1,3,female,-1.1030638895413103,1,0,-0.3551971503258359,C,Third,child,False,Cherbourg,yes,False
1,2,male,-2.1949430028061445,1,1,-0.2687095452676843,S,Second,child,False,Southampton,yes,False
0,3,male,-0.10133993241760961,0,0,-0.500658518765974,C,Third,man,True,Cherbourg,no,True
0,3,male,-0.4866183774651868,0,0,-0.4880753554061005,S,Third,man,True,Southampton,no,True
0,3,male,-0.871896822512764,0,0,-0.47910003664476986,S,Third,man,True,Southampton,no,True
1,1,female,0.7462726466870603,1,1,1.0280267117431041,C,First,woman,False,Cherbourg,yes,False
0,3,male,-0.6407297554842177,0,0,-0.4718018018960432,S,Third,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
1,3,male,0.20688282362045216,0,0,0.4912289628108992,S,Third,man,True,Southampton,yes,True
1,1,male,-0.10133993241760961,0,0,-0.04825252320269991,C,First,man,True,Cherbourg,yes,True
0,3,male,-0.7177854444937332,0,0,-0.48664993466069395,S,Third,man,True,Southampton,no,True
0,2,male,-1.026008200531795,0,0,-0.434807301618015,S,Second,man,True,Southampton,no,True
1,1,female,0.052771445601421274,0,0,-0.022079543414162937,C,First,woman,False,Cherbourg,yes,True
0,3,male,0.39952204614424075,0,0,-0.516597863457193,C,Third,man,True,Cherbourg,no,True
0,3,male,-0.9489525115222794,0,0,-0.4718018018960432,S,Third,man,True,Southampton,no,True
0,3,male,0.9774397137156066,0,0,-0.4941998326766181,S,Third,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,8,2,0.7540499726228369,S,Third,man,True,Southampton,no,False
0,3,male,0.4380498906489985,0,0,-0.48723782005286725,C,Third,man,True,Cherbourg,no,True
0,2,male,-0.10133993241760961,0,1,0.01818657933743239,S,Second,man,True,Southampton,no,False
1,1,female,-0.10133993241760961,1,0,1.1477358813774596,C,First,woman,False,Cherbourg,yes,False
0,3,male,-1.9506764686459803,4,2,-0.016542951535818605,S,Third,child,False,Southampton,no,False
0,3,male,3.443221762020101,0,0,-0.48966989386706367,S,Third,man,True,Southampton,no,True
0,3,female,-1.565398023598403,1,1,-0.33925981894075447,C,Third,child,False,Cherbourg,no,False
1,1,female,-1.026008200531795,0,1,0.1470381721425374,S,First,woman,False,Southampton,yes,False
0,2,female,1.1315510917346374,1,0,-0.12274485029315124,S,Second,woman,False,Southampton,no,False
1,3,female,-0.871896822512764,0,1,-0.4579603222001823,S,Third,woman,False,Southampton,yes,False
1,1,female,1.208606780744153,1,1,2.67306694386133,S,First,woman,False,Southampton,yes,False
1,1,male,1.6709409148012455,0,0,-0.11167166653646252,S,First,man,True,Southampton,yes,True
1,3,female,-0.4095626884556714,0,3,-0.25847591017036636,C,Third,woman,False,Cherbourg,yes,False
0,3,male,-0.10133993241760961,0,0,-0.500658518765974,C,Third,man,True,Cherbourg,no,True
0,3,male,0.9003840247060911,2,0,-0.3621611762557243,S,Third,man,True,Southampton,no,False
0,2,male,-0.6407297554842177,1,0,-0.41467424024221733,S,Second,man,True,Southampton,no,False
1,1,female,1.4397738477726993,0,0,-0.12417027103855768,S,First,woman,False,Southampton,yes,True
0,3,female,-0.10133993241760961,8,2,0.7540499726228369,S,Third,woman,False,Southampton,no,False
0,2,male,-0.4095626884556714,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
1,2,female,0.9774397137156066,0,0,-0.38447464817852084,S,Second,woman,False,Southampton,yes,True
1,2,female,-0.17839562142712506,1,0,-0.36719444159967374,C,Second,woman,False,Cherbourg,yes,False
0,1,male,0.12982713461093673,0,0,0.37043059455611316,S,First,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.4549403629938127,S,Third,man,True,Southampton,no,True
